Instance,Best Objective,Avg Objective,Avg Time (s)
U_50_0.5_Num_10_pd.txt,457.07999999999987,457.07999999999987,23.034303903579712
U_50_0.5_Num_1_pd.txt,445.91999999999996,445.91999999999996,27.892736434936523
U_50_0.5_Num_2_pd.txt,447.7200000000001,447.7200000000001,24.786376237869263
U_50_0.5_Num_3_pd.txt,473.9200000000001,473.9200000000001,22.55756139755249
U_50_0.5_Num_4_pd.txt,465.04,465.04,25.578980207443237
U_50_0.5_Num_5_pd.txt,464.35999999999984,464.35999999999984,23.410820484161377
U_50_0.5_Num_6_pd.txt,456.8400000000001,456.8400000000001,17.26157546043396
U_50_0.5_Num_7_pd.txt,436.9200000000001,436.9200000000001,24.86951732635498
U_50_0.5_Num_8_pd.txt,422.7200000000001,422.7200000000001,24.460602521896362
U_50_0.5_Num_9_pd.txt,416.1599999999999,416.1599999999999,27.942893028259277
U_50_1.0_Num_10_pd.txt,562.84,562.84,24.594757318496704
U_50_1.0_Num_1_pd.txt,616.7052035502926,616.7052035502926,27.95406699180603
U_50_1.0_Num_2_pd.txt,568.3199999999998,568.3199999999998,23.307918310165405
U_50_1.0_Num_3_pd.txt,609.1283253112491,609.1283253112491,20.379334926605225
U_50_1.0_Num_4_pd.txt,602.1999999999998,602.1999999999998,25.568374156951904
U_50_1.0_Num_5_pd.txt,569.2799999999999,569.2799999999999,23.303622245788574
U_50_1.0_Num_6_pd.txt,590.2400000000002,590.2400000000002,24.192050457000732
U_50_1.0_Num_7_pd.txt,614.48,614.48,26.016427040100098
U_50_1.0_Num_8_pd.txt,620.4000000000001,620.4000000000001,27.002223253250122
U_50_1.0_Num_9_pd.txt,593.6800000000001,593.6800000000001,26.7987859249115
U_50_1.5_Num_10_pd.txt,746.2000000000002,746.2000000000002,25.555299282073975
U_50_1.5_Num_1_pd.txt,inf,inf,0.20153403282165527
U_50_1.5_Num_2_pd.txt,707.6,707.6,24.456520557403564
U_50_1.5_Num_3_pd.txt,756.5599999999998,756.5599999999998,23.980772018432617
U_50_1.5_Num_4_pd.txt,inf,inf,0.2014293670654297
U_50_1.5_Num_5_pd.txt,inf,inf,0.19033145904541016
U_50_1.5_Num_6_pd.txt,738.44,738.44,26.91492247581482
U_50_1.5_Num_7_pd.txt,791.44,791.44,18.685370922088623
U_50_1.5_Num_8_pd.txt,728.3999999999999,728.3999999999999,23.776524305343628
U_50_1.5_Num_9_pd.txt,740.3600000000004,740.3600000000004,23.038806438446045
U_50_2.0_Num_10_pd.txt,824.2800000000002,824.2800000000002,28.28342866897583
U_50_2.0_Num_1_pd.txt,903.08,903.08,24.29800009727478
U_50_2.0_Num_2_pd.txt,inf,inf,0.20422911643981934
U_50_2.0_Num_3_pd.txt,inf,inf,0.1874697208404541
U_50_2.0_Num_4_pd.txt,943.32,943.32,20.846020698547363
U_50_2.0_Num_5_pd.txt,853.7119666176525,853.7119666176525,24.45625948905945
U_50_2.0_Num_6_pd.txt,930.7599999999999,930.7599999999999,22.704383373260498
U_50_2.0_Num_7_pd.txt,inf,inf,0.19805121421813965
U_50_2.0_Num_8_pd.txt,834.8399999999999,834.8399999999999,23.894679069519043
U_50_2.0_Num_9_pd.txt,932.24,932.24,32.240856409072876
U_50_2.5_Num_10_pd.txt,1042.5599999999997,1042.5599999999997,21.393433809280396
U_50_2.5_Num_1_pd.txt,1096.72,1096.72,25.410902738571167
U_50_2.5_Num_2_pd.txt,inf,inf,0.1917252540588379
U_50_2.5_Num_3_pd.txt,1074.0399999999997,1074.0399999999997,20.585424661636353
U_50_2.5_Num_4_pd.txt,inf,inf,0.22623300552368164
U_50_2.5_Num_5_pd.txt,886.0553097231269,886.0553097231269,22.852675199508667
U_50_2.5_Num_6_pd.txt,1035.8,1035.8,18.978455066680908
U_50_2.5_Num_7_pd.txt,1071.3999999999999,1071.3999999999999,24.77901005744934
U_50_2.5_Num_8_pd.txt,897.1408676330989,897.1408676330989,25.627733945846558
U_50_2.5_Num_9_pd.txt,inf,inf,0.2209174633026123
U_50_3.0_Num_10_pd.txt,inf,inf,0.2023301124572754
U_50_3.0_Num_1_pd.txt,1181.4799999999996,1181.4799999999996,24.136517763137817
U_50_3.0_Num_2_pd.txt,1135.96,1135.96,19.426438331604004
U_50_3.0_Num_3_pd.txt,inf,inf,0.2207348346710205
U_50_3.0_Num_4_pd.txt,1208.1660461694303,1208.1660461694303,27.863712549209595
U_50_3.0_Num_5_pd.txt,inf,inf,0.2298905849456787
U_50_3.0_Num_6_pd.txt,inf,inf,0.19098544120788574
U_50_3.0_Num_7_pd.txt,1186.1200000000001,1186.1200000000001,23.3584041595459
U_50_3.0_Num_8_pd.txt,1184.4314570454292,1184.4314570454292,26.35857844352722
U_50_3.0_Num_9_pd.txt,inf,inf,0.22463011741638184
AVERAGE,inf,inf,18.62844249804815
