Instance,Best Objective,Avg Objective,Avg Time (s)
U_40_1.5_Num_5_pd.txt,653.4000000000002,653.4000000000002,23.43522071838379
U_50_0.5_Num_1_pd.txt,456.52000000000004,456.52000000000004,28.420684099197388
U_50_0.5_Num_2_pd.txt,439.52,439.52,27.22524642944336
U_50_0.5_Num_3_pd.txt,487.43999999999994,487.43999999999994,26.489362955093384
U_50_0.5_Num_4_pd.txt,448.52,448.52,27.327161073684692
U_50_0.5_Num_5_pd.txt,453.36,453.36,25.637019157409668
U_50_1.0_Num_1_pd.txt,654.4800000000001,654.4800000000001,28.056018829345703
U_50_1.0_Num_2_pd.txt,569.3600000000001,569.3600000000001,25.735474348068237
U_50_1.0_Num_3_pd.txt,569.1999999999998,569.1999999999998,27.850087642669678
U_50_1.0_Num_4_pd.txt,593.1999999999998,593.1999999999998,26.77077078819275
U_50_1.0_Num_5_pd.txt,561.24,561.24,21.316032648086548
U_50_1.5_Num_1_pd.txt,746.7200000000001,746.7200000000001,23.46807074546814
U_50_1.5_Num_2_pd.txt,718.6800000000001,718.6800000000001,25.23862361907959
U_50_1.5_Num_3_pd.txt,767.2713234146884,767.2713234146884,27.351624488830566
U_50_1.5_Num_4_pd.txt,687.48,687.48,26.771010160446167
U_50_1.5_Num_5_pd.txt,757.3999999999999,757.3999999999999,25.01363515853882
U_75_1.0_Num_1_pd.txt,793.1200000000001,793.1200000000001,39.3644745349884
U_75_1.0_Num_2_pd.txt,768.2799999999995,768.2799999999995,36.75584650039673
U_75_1.0_Num_3_pd.txt,795.2399999999998,795.2399999999998,30.660929679870605
U_75_1.0_Num_4_pd.txt,826.4000000000003,826.4000000000003,43.74245285987854
U_75_1.0_Num_5_pd.txt,728.3199999999998,728.3199999999998,32.410627603530884
AVERAGE,446.283615997901,446.283615997901,14.779606211185456
