Instance,Best Objective,Avg Objective,Avg Time (s)
U_10_0.5_Num_10_pd.txt,185.8,185.8,1.2995929479599
U_10_0.5_Num_1_pd.txt,154.96,154.96,1.1809478759765626
U_10_0.5_Num_2_pd.txt,185.92,185.92,1.195199179649353
U_10_0.5_Num_3_pd.txt,165.84,165.84,1.2065394163131713
U_10_0.5_Num_4_pd.txt,172.76,172.76,1.18687002658844
U_10_0.5_Num_5_pd.txt,138.87999999999997,138.88,1.2125976085662842
U_10_0.5_Num_6_pd.txt,189.44,189.44,1.3146332025527954
U_10_0.5_Num_7_pd.txt,171.48,175.064,1.315363311767578
U_10_0.5_Num_8_pd.txt,188.96,188.96,1.0583846807479858
U_10_0.5_Num_9_pd.txt,165.56,165.56,1.1268947839736938
U_10_1.0_Num_10_pd.txt,277.99999999999994,277.99999999999994,1.1880676746368408
U_10_1.0_Num_1_pd.txt,205.39999999999998,205.39999999999998,0.981430983543396
U_10_1.0_Num_2_pd.txt,253.83999999999997,253.83999999999997,1.4475939750671387
U_10_1.0_Num_3_pd.txt,199.64000000000001,199.64000000000001,1.3809273719787598
U_10_1.0_Num_4_pd.txt,281.72,281.72,1.1854228019714355
U_10_1.0_Num_5_pd.txt,204.2,204.2,1.3155882120132447
U_10_1.0_Num_6_pd.txt,309.23999999999995,309.23999999999995,1.369844341278076
U_10_1.0_Num_7_pd.txt,241.48,241.48,1.5394899606704713
U_10_1.0_Num_8_pd.txt,216.79999999999998,216.79999999999998,1.4667026042938232
U_10_1.0_Num_9_pd.txt,171.92877571797453,171.92877571797453,1.4528710842132568
U_10_1.5_Num_10_pd.txt,259.68,259.68,1.4771082401275635
U_10_1.5_Num_1_pd.txt,243.68,243.68,1.3348832845687866
U_10_1.5_Num_2_pd.txt,200.39999999999998,200.39999999999998,1.033679437637329
U_10_1.5_Num_3_pd.txt,298.6,298.6,1.2538475513458252
U_10_1.5_Num_4_pd.txt,420.48,420.48,1.2856765985488892
U_10_1.5_Num_5_pd.txt,282.78421202574765,282.78421202574765,1.193225049972534
U_10_1.5_Num_6_pd.txt,362.88,362.88,1.1006667613983154
U_10_1.5_Num_7_pd.txt,278.68000000000006,278.68000000000006,1.4185322046279907
U_10_1.5_Num_8_pd.txt,338.12,338.12,1.200216817855835
U_10_1.5_Num_9_pd.txt,292.4738638411824,292.4738638411824,1.3266534566879273
U_10_2.0_Num_10_pd.txt,391.678676400697,391.678676400697,1.431995677947998
U_10_2.0_Num_1_pd.txt,328.31999999999994,328.31999999999994,1.17841374874115
U_10_2.0_Num_2_pd.txt,476.84000000000003,476.84000000000003,1.3966331005096435
U_10_2.0_Num_3_pd.txt,304.52,304.52,1.3772393226623536
U_10_2.0_Num_4_pd.txt,498.15999999999997,498.15999999999997,1.2479751586914063
U_10_2.0_Num_5_pd.txt,275.82533799850415,275.82533799850415,1.1646090984344482
U_10_2.0_Num_6_pd.txt,439.784773606865,439.784773606865,1.1907872676849365
U_10_2.0_Num_7_pd.txt,265.15783296607344,265.15783296607344,1.5512731552124024
U_10_2.0_Num_8_pd.txt,319.48,319.48,1.3247631549835206
U_10_2.0_Num_9_pd.txt,339.23999999999995,339.23999999999995,1.0125072479248047
U_10_2.5_Num_10_pd.txt,504.08000000000004,504.08000000000004,1.1198209285736085
U_10_2.5_Num_1_pd.txt,348.72,348.72,1.3055150985717774
U_10_2.5_Num_2_pd.txt,378.28,378.28,1.330534863471985
U_10_2.5_Num_3_pd.txt,381.77429511420826,381.77429511420826,1.6199515104293822
U_10_2.5_Num_4_pd.txt,539.5671765136377,539.5671765136377,1.4592991828918458
U_10_2.5_Num_5_pd.txt,316.55999999999995,316.55999999999995,1.2832180976867675
U_10_2.5_Num_6_pd.txt,500.96,500.96,1.3130088806152345
U_10_2.5_Num_7_pd.txt,384.49362547221034,384.49362547221034,1.1531131267547607
U_10_2.5_Num_8_pd.txt,394.24318975800065,394.24318975800065,1.3911736965179444
U_10_2.5_Num_9_pd.txt,443.63663743716285,443.63663743716285,1.5744792222976685
U_10_3.0_Num_10_pd.txt,466.88,466.88,1.4666048288345337
U_10_3.0_Num_1_pd.txt,386.23534055042927,386.23534055042927,0.6273959398269653
U_10_3.0_Num_2_pd.txt,534.2858288392372,534.2858288392372,1.354813575744629
U_10_3.0_Num_3_pd.txt,459.68,459.68,1.4502321243286134
U_10_3.0_Num_4_pd.txt,615.44,615.44,1.417413592338562
U_10_3.0_Num_5_pd.txt,385.46421202574766,385.46421202574766,1.6500908374786376
U_10_3.0_Num_6_pd.txt,568.4799999999998,568.4799999999998,1.3590215921401978
U_10_3.0_Num_7_pd.txt,462.43449943331217,462.43449943331217,1.3402220487594605
U_10_3.0_Num_8_pd.txt,432.4399999999999,432.4399999999999,1.419535255432129
U_10_3.0_Num_9_pd.txt,424.60182044225894,424.60182044225894,1.243127989768982
AVERAGE,327.11483496905413,327.17456830238746,1.2967370128631588
